sub_category,model_id,brand,total_mentions,n_replicates,BRP@1,BRP@3,BRP@5,MRR,prompt_condition
boat cruises,gemini-3.1-pro-preview,Ambassador Cruise Line,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,American Cruise Lines,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
boat cruises,gemini-3.1-pro-preview,American Queen Voyages,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,APT River Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Aqua Expeditions,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Atlas Ocean Voyages,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Avalon Waterways,6,40,0.0000,0.1250,0.1500,0.0479,needs-based-general
boat cruises,gemini-3.1-pro-preview,Azamara,5,40,0.0000,0.0500,0.1250,0.0383,needs-based-general
boat cruises,gemini-3.1-pro-preview,Blount Small Ship Adventures,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Carnival,8,40,0.0000,0.2000,0.2000,0.0667,needs-based-general
boat cruises,gemini-3.1-pro-preview,Celebrity Cruises,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-general
boat cruises,gemini-3.1-pro-preview,Costa Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Couples Cruise,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,couples.com Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,CroisiEurope,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Crystal,7,40,0.0000,0.0000,0.1750,0.0375,needs-based-general
boat cruises,gemini-3.1-pro-preview,Cunard,2,40,0.0500,0.0500,0.0500,0.0500,needs-based-general
boat cruises,gemini-3.1-pro-preview,Delfin Amazon Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Desire Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Disney Cruise Line,8,40,0.2000,0.2000,0.2000,0.2000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Emerald Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Explora Journeys,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,G Adventures,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Hapag-Lloyd Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Hedonism Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Heritage Line,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Holland America,5,40,0.0000,0.1000,0.1250,0.0550,needs-based-general
boat cruises,gemini-3.1-pro-preview,Hurtigruten,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Marella Cruises,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-general
boat cruises,gemini-3.1-pro-preview,MSC Cruises,8,40,0.0000,0.0000,0.2000,0.0400,needs-based-general
boat cruises,gemini-3.1-pro-preview,Murder Mystery Cruise,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Norwegian Cruise Line,8,40,0.0000,0.0000,0.2000,0.0500,needs-based-general
boat cruises,gemini-3.1-pro-preview,Oceania Cruises,7,40,0.0000,0.0250,0.1750,0.0433,needs-based-general
boat cruises,gemini-3.1-pro-preview,P&O Cruises,2,40,0.0000,0.0000,0.0500,0.0125,needs-based-general
boat cruises,gemini-3.1-pro-preview,Pandaw,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Paul Gauguin Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Ponant,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Princess Cruises,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
boat cruises,gemini-3.1-pro-preview,Regent Seven Seas,10,40,0.2000,0.2000,0.2500,0.2100,needs-based-general
boat cruises,gemini-3.1-pro-preview,Royal Caribbean,8,40,0.0000,0.2000,0.2000,0.1000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Saga Cruises,6,40,0.0000,0.1500,0.1500,0.0500,needs-based-general
boat cruises,gemini-3.1-pro-preview,Sanctuary Retreats,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Scenic,9,40,0.0000,0.0000,0.2250,0.0475,needs-based-general
boat cruises,gemini-3.1-pro-preview,Seabourn,17,40,0.0000,0.3750,0.4250,0.1542,needs-based-general
boat cruises,gemini-3.1-pro-preview,SeaDream Yacht Club,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Silversea,17,40,0.0000,0.3250,0.4250,0.1654,needs-based-general
boat cruises,gemini-3.1-pro-preview,Tauck,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
boat cruises,gemini-3.1-pro-preview,Temptation Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,The Ritz-Carlton Yacht Collection,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,U by Uniworld,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Un-Cruise Adventures,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-general
boat cruises,gemini-3.1-pro-preview,Uniworld,6,40,0.0000,0.0250,0.1500,0.0396,needs-based-general
boat cruises,gemini-3.1-pro-preview,Victory Cruise Lines,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-3.1-pro-preview,Viking,24,40,0.3500,0.5000,0.6000,0.4487,needs-based-general
boat cruises,gemini-3.1-pro-preview,Virgin Voyages,10,40,0.1500,0.2000,0.2500,0.1850,needs-based-general
boat cruises,gemini-3.1-pro-preview,Windstar Cruises,4,40,0.0500,0.0500,0.1000,0.0613,needs-based-general
boat cruises,gemini-3.1-pro-preview,AmaWaterways,8,40,0.1250,0.2000,0.2000,0.1542,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Ambassador Cruise Line,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,American Cruise Lines,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,American Queen Voyages,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,APT River Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Aqua Expeditions,2,40,0.0500,0.0500,0.0500,0.0500,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Atlas Ocean Voyages,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Avalon Waterways,5,40,0.0000,0.0250,0.1250,0.0296,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Azamara,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Blount Small Ship Adventures,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Carnival,8,40,0.0000,0.1500,0.2000,0.0683,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Celebrity Cruises,2,40,0.0000,0.0500,0.0500,0.0167,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Costa Cruises,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Couples Cruise,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,couples.com Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,CroisiEurope,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Crystal,7,40,0.0000,0.0500,0.1750,0.0442,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Cunard,6,40,0.1000,0.1500,0.1500,0.1167,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Delfin Amazon Cruises,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Desire Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Disney Cruise Line,8,40,0.1000,0.1500,0.2000,0.1350,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Emerald Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Explora Journeys,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,G Adventures,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Hapag-Lloyd Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Hedonism Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Heritage Line,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Holland America,7,40,0.0250,0.1500,0.1750,0.0938,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Hurtigruten,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Marella Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,MSC Cruises,6,40,0.0000,0.0000,0.1500,0.0350,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Murder Mystery Cruise,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Norwegian Cruise Line,6,40,0.0000,0.1000,0.1500,0.0542,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Oceania Cruises,5,40,0.0000,0.0250,0.1250,0.0308,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,P&O Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Pandaw,2,40,0.0000,0.0500,0.0500,0.0250,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Paul Gauguin Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Ponant,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Princess Cruises,3,40,0.0000,0.0000,0.0750,0.0175,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Regent Seven Seas,9,40,0.2000,0.2000,0.2250,0.2050,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Royal Caribbean,8,40,0.1000,0.2000,0.2000,0.1417,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Saga Cruises,3,40,0.0000,0.0750,0.0750,0.0250,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Sanctuary Retreats,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Scenic,11,40,0.0000,0.0500,0.2750,0.0692,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Seabourn,16,40,0.0000,0.2250,0.4000,0.1138,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,SeaDream Yacht Club,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Silversea,14,40,0.0000,0.2750,0.3500,0.1437,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Tauck,4,40,0.0000,0.0250,0.1000,0.0258,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Temptation Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,The Ritz-Carlton Yacht Collection,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,U by Uniworld,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Un-Cruise Adventures,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Uniworld,8,40,0.0000,0.1000,0.2000,0.0738,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Victory Cruise Lines,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Viking,17,40,0.1500,0.3500,0.4250,0.2592,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Virgin Voyages,8,40,0.1500,0.2000,0.2000,0.1750,needs-based-detailed
boat cruises,gemini-3.1-pro-preview,Windstar Cruises,3,40,0.0000,0.0500,0.0750,0.0313,needs-based-detailed
boat cruises,gemini-2.5-flash,AmaWaterways,6,40,0.0000,0.1500,0.1500,0.0750,needs-based-general
boat cruises,gemini-2.5-flash,Ambassador Cruise Line,2,40,0.0000,0.0000,0.0500,0.0112,needs-based-general
boat cruises,gemini-2.5-flash,American Cruise Lines,2,40,0.0500,0.0500,0.0500,0.0500,needs-based-general
boat cruises,gemini-2.5-flash,American Queen Voyages,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,APT River Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Aqua Expeditions,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Atlas Ocean Voyages,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Avalon Waterways,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-general
boat cruises,gemini-2.5-flash,Azamara,11,40,0.0000,0.0500,0.2750,0.0738,needs-based-general
boat cruises,gemini-2.5-flash,Blount Small Ship Adventures,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Carnival,8,40,0.0000,0.2000,0.2000,0.0667,needs-based-general
boat cruises,gemini-2.5-flash,Celebrity Cruises,2,40,0.0000,0.0500,0.0500,0.0250,needs-based-general
boat cruises,gemini-2.5-flash,Costa Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Couples Cruise,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,couples.com Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,CroisiEurope,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Crystal,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Cunard,3,40,0.0500,0.0750,0.0750,0.0625,needs-based-general
boat cruises,gemini-2.5-flash,Delfin Amazon Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Desire Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Disney Cruise Line,8,40,0.2000,0.2000,0.2000,0.2000,needs-based-general
boat cruises,gemini-2.5-flash,Emerald Cruises,3,40,0.0000,0.0500,0.0750,0.0229,needs-based-general
boat cruises,gemini-2.5-flash,Explora Journeys,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,G Adventures,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Hapag-Lloyd Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Hedonism Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Heritage Line,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Holland America,2,40,0.0000,0.0250,0.0500,0.0146,needs-based-general
boat cruises,gemini-2.5-flash,Hurtigruten,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Marella Cruises,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
boat cruises,gemini-2.5-flash,MSC Cruises,8,40,0.0000,0.0000,0.2000,0.0400,needs-based-general
boat cruises,gemini-2.5-flash,Murder Mystery Cruise,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Norwegian Cruise Line,9,40,0.0000,0.0250,0.2250,0.0583,needs-based-general
boat cruises,gemini-2.5-flash,Oceania Cruises,6,40,0.0000,0.0750,0.1500,0.0412,needs-based-general
boat cruises,gemini-2.5-flash,P&O Cruises,4,40,0.0000,0.0500,0.1000,0.0292,needs-based-general
boat cruises,gemini-2.5-flash,Pandaw,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Paul Gauguin Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Ponant,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Princess Cruises,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-general
boat cruises,gemini-2.5-flash,Regent Seven Seas,15,40,0.1500,0.2250,0.3750,0.2250,needs-based-general
boat cruises,gemini-2.5-flash,Royal Caribbean,8,40,0.0000,0.2000,0.2000,0.1000,needs-based-general
boat cruises,gemini-2.5-flash,Saga Cruises,6,40,0.0000,0.1250,0.1500,0.0563,needs-based-general
boat cruises,gemini-2.5-flash,Sanctuary Retreats,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Scenic,6,40,0.0000,0.0000,0.1500,0.0325,needs-based-general
boat cruises,gemini-2.5-flash,Seabourn,15,40,0.0000,0.2500,0.3750,0.1233,needs-based-general
boat cruises,gemini-2.5-flash,SeaDream Yacht Club,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Silversea,12,40,0.0250,0.2750,0.3000,0.1396,needs-based-general
boat cruises,gemini-2.5-flash,Tauck,2,40,0.0000,0.0500,0.0500,0.0167,needs-based-general
boat cruises,gemini-2.5-flash,Temptation Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,The Ritz-Carlton Yacht Collection,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-general
boat cruises,gemini-2.5-flash,U by Uniworld,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Un-Cruise Adventures,2,40,0.0000,0.0250,0.0500,0.0175,needs-based-general
boat cruises,gemini-2.5-flash,Uniworld,6,40,0.0000,0.0250,0.1500,0.0371,needs-based-general
boat cruises,gemini-2.5-flash,Victory Cruise Lines,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
boat cruises,gemini-2.5-flash,Viking,29,40,0.3250,0.5000,0.7250,0.4567,needs-based-general
boat cruises,gemini-2.5-flash,Virgin Voyages,10,40,0.2000,0.2250,0.2500,0.2175,needs-based-general
boat cruises,gemini-2.5-flash,Windstar Cruises,3,40,0.0000,0.0500,0.0750,0.0217,needs-based-general
boat cruises,gemini-2.5-flash,AmaWaterways,8,40,0.0750,0.1500,0.2000,0.1250,needs-based-detailed
boat cruises,gemini-2.5-flash,Ambassador Cruise Line,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-detailed
boat cruises,gemini-2.5-flash,American Cruise Lines,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-detailed
boat cruises,gemini-2.5-flash,American Queen Voyages,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,APT River Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Aqua Expeditions,2,40,0.0500,0.0500,0.0500,0.0500,needs-based-detailed
boat cruises,gemini-2.5-flash,Atlas Ocean Voyages,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Avalon Waterways,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-detailed
boat cruises,gemini-2.5-flash,Azamara,7,40,0.0000,0.1000,0.1750,0.0483,needs-based-detailed
boat cruises,gemini-2.5-flash,Blount Small Ship Adventures,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Carnival,8,40,0.0000,0.2000,0.2000,0.0667,needs-based-detailed
boat cruises,gemini-2.5-flash,Celebrity Cruises,4,40,0.0000,0.0750,0.1000,0.0396,needs-based-detailed
boat cruises,gemini-2.5-flash,Costa Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Couples Cruise,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,couples.com Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,CroisiEurope,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Crystal,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Cunard,8,40,0.1000,0.1250,0.2000,0.1258,needs-based-detailed
boat cruises,gemini-2.5-flash,Delfin Amazon Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Desire Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Disney Cruise Line,8,40,0.1000,0.1000,0.2000,0.1225,needs-based-detailed
boat cruises,gemini-2.5-flash,Emerald Cruises,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
boat cruises,gemini-2.5-flash,Explora Journeys,3,40,0.0000,0.0250,0.0750,0.0196,needs-based-detailed
boat cruises,gemini-2.5-flash,G Adventures,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Hapag-Lloyd Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Hedonism Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Heritage Line,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Holland America,7,40,0.0000,0.1250,0.1750,0.0696,needs-based-detailed
boat cruises,gemini-2.5-flash,Hurtigruten,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Marella Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,MSC Cruises,7,40,0.0000,0.0000,0.1750,0.0387,needs-based-detailed
boat cruises,gemini-2.5-flash,Murder Mystery Cruise,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Norwegian Cruise Line,8,40,0.0000,0.1000,0.2000,0.0750,needs-based-detailed
boat cruises,gemini-2.5-flash,Oceania Cruises,8,40,0.0250,0.1250,0.2000,0.0938,needs-based-detailed
boat cruises,gemini-2.5-flash,P&O Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Pandaw,1,40,0.0000,0.0250,0.0250,0.0125,needs-based-detailed
boat cruises,gemini-2.5-flash,Paul Gauguin Cruises,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
boat cruises,gemini-2.5-flash,Ponant,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
boat cruises,gemini-2.5-flash,Princess Cruises,3,40,0.0000,0.0000,0.0750,0.0163,needs-based-detailed
boat cruises,gemini-2.5-flash,Regent Seven Seas,14,40,0.2000,0.2000,0.3500,0.2325,needs-based-detailed
boat cruises,gemini-2.5-flash,Royal Caribbean,9,40,0.1000,0.2250,0.2250,0.1583,needs-based-detailed
boat cruises,gemini-2.5-flash,Saga Cruises,2,40,0.0000,0.0500,0.0500,0.0167,needs-based-detailed
boat cruises,gemini-2.5-flash,Sanctuary Retreats,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-detailed
boat cruises,gemini-2.5-flash,Scenic,5,40,0.0000,0.0500,0.1250,0.0354,needs-based-detailed
boat cruises,gemini-2.5-flash,Seabourn,10,40,0.0250,0.1750,0.2500,0.0925,needs-based-detailed
